CPC3-code,CPC3-title,CPC3-title-ZH,ilcd_code,ilcd_category
44826,Solar water heaters,太阳能热水器,7.6,Systems: White goods
44827,Other non-electric water heaters,其他非电热水器,7.6,Systems: White goods
4483,Parts for the goods of classes 4481 and 4482 (except subclass 44814),第 4481 和 4482 类（44814 子类除外）货物的零件,7.8,Systems: Unspecific parts
44831,"Parts of the following appliances: electromechanical domestic appliances, shavers and hairclippers, with self-contained electric motor; electric instantaneous or storage water heaters, immersion heaters, space heating apparatus and soil heating apparatus; electro-thermic hair-dressing apparatus and hand dryers; electric smoothing irons; other electro-thermic appliances of a kind used for domestic purposes",下列设备的零件；配有整装电动机的家用电器具、剃须刀及剪毛器；瞬时电热水器或存储式电热水器及浸入式热水器，空间电热装置及土壤电热装置；电热烫发装置及电热手烘干机；电熨斗；其他家用电热用具,7.6,Systems: White goods
44832,"Parts of stoves, ranges, grates, cookers, barbecues, braziers, gas-rings, plate-warmers and similar non-electric domestic appliances, of iron or steel",铁或钢制火炉、炉灶、炉篦、蒸煮用具、烤肉架、烤炉、煤气灶、加温器及类似非电动家用器具的零件,7.4,Systems: Other machines
44833,Parts of central heating boilers for producing hot water or low pressure steam,可产生热水或低压蒸汽的集中供热锅炉零件,7.4,Systems: Other machines
449,Other special-purpose machinery and parts thereof,其他专用机械及其零件,7.4,Systems: Other machines
4491,Other special-purpose machinery,其他专用机械,7.4,Systems: Other machines
44911,Centrifugal clothes driers,离心干衣机,7.6,Systems: White goods
44912,"Dryers for wood, paper pulp, paper or paperboard and for other materials except agriculture products",木料、纸浆、纸张或纸板及其他原料用干燥机，农产品用干燥机除外,7.4,Systems: Other machines
44913,"Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard; machinery (except bookbinding machinery) for making up paper pulp, paper or paperboard",制造纤维素纸浆的机器或制造或加工纸张或纸板的机器；制造配料纸浆、纸张或纸板的机械（图书装订机械除外）,7.4,Systems: Other machines
44914,Bookbinding machinery; machinery for type-setting and the like; printing machinery and machines for uses ancillary to printing (except office type sheet-fed offset printing machinery),装订机械；排字机械及类似机械；印刷机械和印刷辅助用机械（办公用单张纸胶印机除外）,7.4,Systems: Other machines
44915,Machinery n.e.c. for working rubber or plastics or for the manufacture of products from these materials,加工橡胶或塑料或用这些材料制造产品的未另列明的机械,7.4,Systems: Other machines
44916,"Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (except ingot moulds), metal carbides, glass, mineral materials, rubber or plastics",金属铸造用砂箱；模座；模型；金属用模具（铸锭模除外）、金属碳化物用模具、玻璃用模具、矿物材料用模具、橡胶或塑料用模具,7.4,Systems: Other machines
44917,"Stand-alone photocopiers, printers and facsimile machines",独立影印机、打印机和传真机,7.2,Systems: Electrics and electronics
44918,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",专门或主要用于制造半导体晶圆或晶片、半导体器件、电子集成电路或平板显示器的机器和设备,7.4,Systems: Other machines
4492,Machines for additive manufacturing,增材制造机器,7.4,Systems: Other machines
44920,Machines for additive manufacturing,增材制造机器,7.4,Systems: Other machines
4493,"Special-purpose machinery n.e.c. (including machinery for isotopic separation, machines for assembling electric lamps in glass envelopes, machines for manufacturing glassware and rope making machines)",特殊用途机械（不另作说明）（包括同位素分离机械、玻璃封套电灯组装机、玻璃器皿制造机和制绳机）,7.4,Systems: Other machines
44930,"Special-purpose machinery n.e.c. (including machinery for isotopic separation, machines for assembling electric lamps in glass envelopes, machines for manufacturing glassware and rope making machines)",特殊用途机械（不另作说明）（包括同位素分离机械、玻璃封套电灯组装机、玻璃器皿制造机和制绳机）,7.4,Systems: Other machines
4494,Parts n.e.c. for special-purpose machinery,专用机械零件,7.4,Systems: Other machines
44941,Parts for the goods of subclass 44913,44913子类货物的零件,7.8,Systems: Unspecific parts
44942,"Parts for the goods of subclasses 44914, 44917 and 45150",44914、44917和45150子类货物的零件,7.8,Systems: Unspecific parts
44943,Parts for the goods of subclass 44918,44918子类货物的零件,7.8,Systems: Unspecific parts
44949,Parts for the goods of subclass 44915; other parts n.e.c. of special-purpose machinery,44915子类货物的零件；专用机械的其他零件,7.8,Systems: Unspecific parts
45,"Office, accounting and computing machinery",办公、会计和计算机械,7.2,Systems: Electrics and electronics
451,"Office and accounting machinery, and parts and accessories thereof",办公和会计用机械及其零件和附件,7.2,Systems: Electrics and electronics
4511,Typewriters and word-processing machines,打字机和文字处理机,7.2,Systems: Electrics and electronics
45110,Typewriters and word-processing machines,打字机和文字处理机,7.2,Systems: Electrics and electronics
4513,"Electronic calculators and pocket-size data recording, reproducing and displaying machines with calculating functions",电子计算器和具有计算功能的袖珍数据记录、复制和显示机器,7.2,Systems: Electrics and electronics
45130,"Electronic calculators and pocket-size data recording, reproducing and displaying machines with calculating functions",电子计算器和具有计算功能的袖珍数据记录、复制和显示机器,7.2,Systems: Electrics and electronics
4514,"Accounting machines, cash registers, automated teller machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device",会计机、收银机、自动出纳机、邮资折叠机、出票机及类似机器，包含一个计算装置,7.2,Systems: Electrics and electronics
45141,"Accounting machines, cash registers, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device (except point-of-sale terminals, ATMs and similar machines)",包含计算装置的会计机、收银机、邮资折叠机、出票机及类似机器（销售点终端机、自动取款机及类似机器除外）,7.2,Systems: Electrics and electronics
45142,"Point-of-sale terminals, ATMs and similar machines",销售终端、自动取款机和类似机器,7.2,Systems: Electrics and electronics
4515,Office type sheet-fed offset printing machinery,办公型单张纸胶印机,7.2,Systems: Electrics and electronics
45150,Office type sheet-fed offset printing machinery,办公型单张纸胶印机,7.2,Systems: Electrics and electronics
4516,Other office machines,其他办公设备,7.2,Systems: Electrics and electronics
45160,Other office machines,其他办公设备,7.2,Systems: Electrics and electronics
4517,"Parts and accessories for the goods of subclasses 45110 and 45130 (except covers, carrying cases and the like)",45110 和 45130 小类商品的零件和附件（盖子、手提箱等除外）,7.8,Systems: Unspecific parts
45170,"Parts and accessories for the goods of subclasses 45110 and 45130 (except covers, carrying cases and the like)",45110 和 45130 小类商品的零件和附件（盖子、手提箱等除外）,7.8,Systems: Unspecific parts
4518,"Parts and accessories for the goods of subclasses 45141, 45142 and 45160 (except covers, carrying cases and the like)",45141、45142 和 45160 小类商品的零件和附件（盖子、手提箱等除外）,7.8,Systems: Unspecific parts
45180,"Parts and accessories for the goods of subclasses 45141, 45142 and 45160 (except covers, carrying cases and the like)",45141、45142 和 45160 小类商品的零件和附件（盖子、手提箱等除外）,7.2,Systems: Electrics and electronics
452,Computing machinery and parts and accessories thereof,计算机械及其零件和附件,7.2,Systems: Electrics and electronics
